id,type,addrs,value,name,owner,img_url,page,prov_id,prov,city
03172000092,عقار,15 ب شارع إدريس راغب مع شارع حمدى - الظاهر,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/03172000092.jpg,24,1,حى الوايلى,محافظة القاهرة
03172000093,عقار,5 شارع زغلول ناصية شارع إدريس راغب - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000094,عقار,21 شارع صبرى - الظاهر,ذو قيمة معمارية متميزة - ج,,,,24,1,حى الوايلى,محافظة القاهرة
03172000095,عقار,22 شارع صبرى - الظاهر,ذو قيمة معمارية متميزة - ج,,,,24,1,حى الوايلى,محافظة القاهرة
03172000097,عقار,1 شارع زغلول,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000099,عقار,12 شارع صبرى ناصية شارع مراد - الظاهر,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/03172000099.jpg,24,1,حى الوايلى,محافظة القاهرة
03172000101,عقار,4 شارع جعفر - الظاهر,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/4%20Ghafar%20St.jpg,24,1,حى الوايلى,محافظة القاهرة
03172000103,عقار,3 ميدان فخرى - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000104,عقار,4 ميدان فخرى مع شارع جعفر - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000105,عقار,662 شارع بورسعيد,ذو قيمة معمارية متميزة - ج,,,http://urbanharmony.org/images/tazalomat/03172000105.jpg,24,1,حى الوايلى,محافظة القاهرة
03172000106,عقار,659 شارع بورسعيد ( شارع الخليج المصرى سابقاً ) - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000107,عقار,657 شارع بورسعيد ( شارع الخليج المصرى سابقاً ) - الظاهر,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/03172000107.jpg,24,1,حى الوايلى,محافظة القاهرة
03172000108,عقار,17 شارع قنطرة غمرة - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000109,عقار,26 شارع سعيد - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000110,عقار,24 شارع سعيد - الظاهر,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/03172000110.jpg,24,1,حى الوايلى,محافظة القاهرة
03172000112,عقار,12 شارع سعيد - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000113,عقار,10 شارع سعيد - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000114,عقار,10 ميدان الجيش - الظاهر,ذو قيمة معمارية متميزة - أ,,,,24,1,حى الوايلى,محافظة القاهرة
03172000115,عقار,2 ش الصبان متقاطع مع ش الجيش,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000119,عقار,34 شارع الشيخ قمر- الظاهر,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/03172000119.jpg,24,1,حى الوايلى,محافظة القاهرة
03172000120,عقار,26 شارع محمود فهمى باشا المعمارى - الظاهر,ذو قيمة معمارية متميزة - ج,,,,24,1,حى الوايلى,محافظة القاهرة
03172000122,عقار,40 شارع محمود فهمى باشا المعمارى - الظاهر,ذو قيمة معمارية متميزة - ج,,,,24,1,حى الوايلى,محافظة القاهرة
03172000123,عقار,42 شارع محمود فهمى باشا المعمارى - الظاهر,ذو قيمة معمارية متميزة - ج,,,,24,1,حى الوايلى,محافظة القاهرة
03172000124,عقار,192 شارع رمسيس - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000125,عقار,275 شارع رمسيس - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000126,عقار,190 شارع رمسيس - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000127,عقار,273 شارع رمسيس - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000128,عقار,271 ش رمسيس,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000129,عقار,269 شارع رمسيس - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000130,عقار,182 شارع رمسيس - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000131,عقار,184 شارع رمسيس - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000132,عقار,5 حارة المسك - الظاهر,ذو قيمة معمارية متميزة - ج,,,,24,1,حى الوايلى,محافظة القاهرة
03172000133,عقار,10 حارة المسك - الظاهر,ذو قيمة معمارية متميزة - ج,,,,24,1,حى الوايلى,محافظة القاهرة
03172000134,عمارة,8 حارة المسك - الظاهر,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/03172000134.jpg,24,1,حى الوايلى,محافظة القاهرة
03172000135,عقار,6 حارة المسك - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000138,عقار,3 عطفة الالفي,ذو قيمة معمارى/عمرانى متميز,,,,24,1,حى الوايلى,محافظة القاهرة
03172000140,عقار,14 شارع طور سيناء - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000141,عقار,8 ميدان الجيش - الظاهر,ذو قيمة معمارية متميزة - أ,,,,24,1,حى الوايلى,محافظة القاهرة
03172000142,عقار,45 شارع السكاكينى - الظاهر,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/03172000142.jpg,24,1,حى الوايلى,محافظة القاهرة
03172000145,عقار,37 شارع السكاكينى - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000148,عقار,17 شارع السكاكينى - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000149,عقار,15 شارع السكاكينى ناصة حارة الحلوة - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000151,عقار,12 شارع محمود فهمى المعمارى - الظاهر,ذو قيمة معمارية متميزة - ج,,,http://urbanharmony.org/images/tazalomat/03172000151.jpg,24,1,حى الوايلى,محافظة القاهرة
03172000153,عقار,8 حارة حسين شاهين من شارع طور سيناء - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000154,عقار,16أ شارع طور سيناء ناصية حارة الفص - الظاهر,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/03172000154.jpg,24,1,حى الوايلى,محافظة القاهرة
03172000159,عقار,30 شارع السكاكينى - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000164,عقار,8 شارع العباسية ناصية شارع محمود فهمى المعمارى,ذو قيمة معمارية متميزة - ج,,,,24,1,حى الوايلى,محافظة القاهرة
03172000166,عقار,20 شارع طور سيناء - الظاهر,ذو قيمة معمارية متميزة - ج,,,,24,1,حى الوايلى,محافظة القاهرة
03172000173,عقار,19 شارع ابن خلدون - الظاهر,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/19%20Abn%20Khaldon%20El%20thaher.jpg,24,1,حى الوايلى,محافظة القاهرة
03172000174,عقار,18 شارع بن خلون - الظاهر,ذو قيمة معمارية متميزة - ج,,,,24,1,حى الوايلى,محافظة القاهرة
03172000176,عقار,3 حارة المصري,ذو قيمة معمارية متميزة - ج,,,,24,1,حى الوايلى,محافظة القاهرة
03172000183,عقار,7   شارع الشويخى ناصية حارة نصير - حارة دانش,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/7%20shwikhy%20st.jpg,24,1,حى الوايلى,محافظة القاهرة
03172000186,عقار,35 شارع العباسية,ذو قيمة معمارية متميزة - أ,,,,24,1,حى الوايلى,محافظة القاهرة
03172000187,عقار,30 شارع العباسية - الظاهر,ذو قيمة معمارية متميزة - ج,,,,24,1,حى الوايلى,محافظة القاهرة
03172000190,عقار,45 شارع العباسية - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000191,عقار,45  شارع العباسية -- الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000192,فيلا,55 شارع العباسية ( المدرسة المهنية الإعدادية بنين ),ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000194,عمارة,279 شارع رمسيس - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000196,عقار,281 شارع رمسيس - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000197,عقار,283 شارع رمسيس - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000198,عقار,285 شارع رمسيس - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000199,عقار,287أ شارع رمسيس - الظاهر,ذو قيمة معمارية متميزة - ب,,,,24,1,حى الوايلى,محافظة القاهرة
03172000200,عقار,289 شارع رمسيس - الظاهر,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/03172000200.jpg,24,1,حى الوايلى,محافظة القاهرة
